sysbench 1.0.20 (using bundled LuaJIT 2.1.0-beta2)

Running the test with following options:
Number of threads: 32
Report intermediate results every 1 second(s)
Initializing random number generator from current time


Extra file open flags: directio
25 files, 4GiB each
100GiB total file size
Block size 16KiB
Number of IO requests: 0
Read/Write ratio for combined random IO test: 1.50
Using asynchronous I/O mode
Doing random r/w test
Initializing worker threads...

Threads started!

[ 52s ] reads: 402.24 MiB/s writes: 341.02 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.885
[ 53s ] reads: 202.78 MiB/s writes: 160.94 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.277
[ 54s ] reads: 462.83 MiB/s writes: 233.87 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.956
[ 55s ] reads: 416.89 MiB/s writes: 295.47 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.551
[ 56s ] reads: 379.53 MiB/s writes: 285.51 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.748
[ 57s ] reads: 210.43 MiB/s writes: 89.89 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.389
[ 58s ] reads: 484.30 MiB/s writes: 352.06 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.075
[ 59s ] reads: 330.21 MiB/s writes: 286.22 MiB/s fsyncs: 0.00/s latency (ms,95%): 4.252
[ 60s ] reads: 281.22 MiB/s writes: 114.59 MiB/s fsyncs: 0.00/s latency (ms,95%): 6.095
[ 61s ] reads: 516.21 MiB/s writes: 307.95 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.075
[ 62s ] reads: 102.70 MiB/s writes: 118.56 MiB/s fsyncs: 0.00/s latency (ms,95%): 11.242
[ 63s ] reads: 537.28 MiB/s writes: 334.16 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.861
[ 64s ] reads: 268.00 MiB/s writes: 319.17 MiB/s fsyncs: 0.00/s latency (ms,95%): 5.090
[ 65s ] reads: 464.76 MiB/s writes: 106.04 MiB/s fsyncs: 0.00/s latency (ms,95%): 5.373
[ 66s ] reads: 132.40 MiB/s writes: 389.78 MiB/s fsyncs: 0.00/s latency (ms,95%): 5.090
[ 67s ] reads: 543.63 MiB/s writes: 215.37 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.956
[ 68s ] reads: 326.98 MiB/s writes: 179.86 MiB/s fsyncs: 0.00/s latency (ms,95%): 5.470
[ 69s ] reads: 398.36 MiB/s writes: 235.47 MiB/s fsyncs: 0.00/s latency (ms,95%): 4.652
[ 70s ] reads: 482.89 MiB/s writes: 292.46 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.364
[ 71s ] reads: 149.86 MiB/s writes: 198.35 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.130
[ 72s ] reads: 493.39 MiB/s writes: 203.85 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.304
[ 73s ] reads: 431.07 MiB/s writes: 312.90 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.187
[ 74s ] reads: 215.82 MiB/s writes: 195.96 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.734
[ 75s ] reads: 394.97 MiB/s writes: 223.26 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.816
[ 76s ] reads: 483.40 MiB/s writes: 323.95 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.130
[ 77s ] reads: 162.88 MiB/s writes: 153.46 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.428
[ 78s ] reads: 537.48 MiB/s writes: 270.58 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.551
[ 79s ] reads: 300.48 MiB/s writes: 331.46 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.488
[ 80s ] reads: 273.96 MiB/s writes: 105.44 MiB/s fsyncs: 0.00/s latency (ms,95%): 7.565
[ 81s ] reads: 532.95 MiB/s writes: 322.12 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.075
[ 82s ] reads: 111.91 MiB/s writes: 173.03 MiB/s fsyncs: 0.00/s latency (ms,95%): 11.446
[ 83s ] reads: 603.42 MiB/s writes: 283.95 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.966
[ 84s ] reads: 368.03 MiB/s writes: 328.52 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.130
[ 85s ] reads: 238.13 MiB/s writes: 109.92 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.277
[ 86s ] reads: 494.54 MiB/s writes: 313.10 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.130
[ 87s ] reads: 162.92 MiB/s writes: 247.09 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.130
[ 88s ] reads: 479.62 MiB/s writes: 200.73 MiB/s fsyncs: 0.00/s latency (ms,95%): 4.252
[ 89s ] reads: 434.91 MiB/s writes: 324.63 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.187
[ 90s ] reads: 238.64 MiB/s writes: 109.87 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.581
[ 91s ] reads: 486.49 MiB/s writes: 336.68 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.075
[ 92s ] reads: 400.24 MiB/s writes: 296.26 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.956
[ 93s ] reads: 168.17 MiB/s writes: 101.58 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.895
[ 94s ] reads: 493.28 MiB/s writes: 314.05 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.245
[ 95s ] reads: 494.78 MiB/s writes: 296.59 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.425
[ 96s ] reads: 121.51 MiB/s writes: 68.81 MiB/s fsyncs: 0.00/s latency (ms,95%): 10.090
[ 97s ] reads: 562.99 MiB/s writes: 387.17 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.710
[ 98s ] reads: 116.67 MiB/s writes: 215.50 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.895
[ 99s ] reads: 549.39 MiB/s writes: 257.36 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.681
[ 100s ] reads: 446.86 MiB/s writes: 281.93 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.187
[ 101s ] reads: 122.80 MiB/s writes: 193.77 MiB/s fsyncs: 0.00/s latency (ms,95%): 10.844
[ 102s ] reads: 514.31 MiB/s writes: 230.96 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.425
[ 103s ] reads: 437.49 MiB/s writes: 306.83 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.020
[ 104s ] reads: 212.42 MiB/s writes: 135.52 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.389
[ 105s ] reads: 508.78 MiB/s writes: 330.63 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.810
[ 106s ] reads: 144.06 MiB/s writes: 124.45 MiB/s fsyncs: 0.00/s latency (ms,95%): 10.090
[ 107s ] reads: 552.72 MiB/s writes: 333.53 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.710
[ 108s ] reads: 341.24 MiB/s writes: 274.44 MiB/s fsyncs: 0.00/s latency (ms,95%): 4.176
[ 109s ] reads: 312.39 MiB/s writes: 273.32 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.885
[ 110s ] reads: 296.01 MiB/s writes: 132.14 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.277
[ 111s ] reads: 558.80 MiB/s writes: 281.38 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.913
[ 112s ] reads: 111.56 MiB/s writes: 110.35 MiB/s fsyncs: 0.00/s latency (ms,95%): 10.651
[ 113s ] reads: 506.98 MiB/s writes: 380.37 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.710
[ 114s ] reads: 196.41 MiB/s writes: 104.61 MiB/s fsyncs: 0.00/s latency (ms,95%): 8.581
[ 115s ] reads: 542.42 MiB/s writes: 345.13 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.760
[ 116s ] reads: 105.59 MiB/s writes: 131.59 MiB/s fsyncs: 0.00/s latency (ms,95%): 10.460
[ 117s ] reads: 626.56 MiB/s writes: 354.51 MiB/s fsyncs: 0.00/s latency (ms,95%): 2.522
[ 118s ] reads: 109.84 MiB/s writes: 221.41 MiB/s fsyncs: 0.00/s latency (ms,95%): 9.057
[ 119s ] reads: 543.06 MiB/s writes: 234.77 MiB/s fsyncs: 0.00/s latency (ms,95%): 3.748
[ 120s ] reads: 306.20 MiB/s writes: 343.62 MiB/s fsyncs: 0.00/s latency (ms,95%): 4.252
[ 121s ] reads: 375.73 MiB/s writes: 116.16 MiB/s fsyncs: 0.00/s latency (ms,95%): 5.774
